instance_id,filename,folder,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
1,A_sample_1.jpg,A,0.473853200674057,0.6636291742324829,-1.1790100415964844e-06,0.6305618286132812,0.6593199372291565,-0.1685785949230194,0.750552237033844,0.5161521434783936,-0.23461036384105682,0.7500109672546387,0.32950809597969055,-0.2736884653568268,0.7109504342079163,0.20052514970302582,-0.29100534319877625,0.6841181516647339,0.2890555262565613,-0.13949090242385864,0.6015246510505676,0.20585016906261444,-0.25795117020606995,0.5785430073738098,0.344132661819458,-0.2937369644641876,0.6043325662612915,0.37548649311065674,-0.3014988601207733,0.5456668138504028,0.281387060880661,-0.0901261642575264,0.4702281057834625,0.22900186479091644,-0.2140655517578125,0.48239707946777344,0.42132025957107544,-0.2018776834011078,0.5378515720367432,0.4274982213973999,-0.16252531111240387,0.43108630180358887,0.2969723343849182,-0.06686624139547348,0.3536982536315918,0.2584453821182251,-0.1909225583076477,0.37631213665008545,0.42791035771369934,-0.13297227025032043,0.44060415029525757,0.4393102526664734,-0.06347786635160446,0.3295094966888428,0.33023709058761597,-0.05820334330201149,0.25994038581848145,0.3116489350795746,-0.1323031187057495,0.2897215485572815,0.4284694492816925,-0.1003318652510643,0.34774935245513916,0.44670748710632324,-0.05589514225721359,A
2,A_sample_101.jpg,A,0.4492088854312897,0.7700862288475037,-9.85331212177698e-07,0.6006569266319275,0.6886639595031738,-0.028168128803372383,0.7170999646186829,0.5528032779693604,-0.027913060039281845,0.7538168430328369,0.41635480523109436,-0.02823133021593094,0.6921606659889221,0.3467721939086914,-0.018815916031599045,0.6155178546905518,0.42579758167266846,0.005755729041993618,0.6074914336204529,0.32145655155181885,-0.04173824191093445,0.6172361969947815,0.4345536231994629,-0.06640830636024475,0.6219449639320374,0.4951554834842682,-0.07442203164100647,0.5257314443588257,0.42125603556632996,0.0028463038615882397,0.5140884518623352,0.31224313378334045,-0.04909208416938782,0.5382214188575745,0.44518497586250305,-0.05998777225613594,0.541252851486206,0.5052981376647949,-0.05361504852771759,0.4410328269004822,0.4321248233318329,-0.008036713115870953,0.42647379636764526,0.31923606991767883,-0.059546954929828644,0.4610488712787628,0.4434013068675995,-0.03972658887505531,0.46931177377700806,0.509524405002594,-0.01149880513548851,0.3521767258644104,0.45739248394966125,-0.021625325083732605,0.3492066264152527,0.3673025369644165,-0.0535881444811821,0.3887064456939697,0.4404345154762268,-0.03471636772155762,0.40734755992889404,0.49273648858070374,-0.009818344376981258,A
3,A_sample_103.jpg,A,0.5289041996002197,0.8260943293571472,-9.720477009977913e-07,0.669881284236908,0.7107877135276794,-0.07695523649454117,0.7355037927627563,0.48572489619255066,-0.09690583497285843,0.6938722133636475,0.30014947056770325,-0.11391738802194595,0.701138436794281,0.1597795933485031,-0.12122447788715363,0.5594016909599304,0.3662269413471222,-0.032536640763282776,0.5315496921539307,0.24053005874156952,-0.13974438607692719,0.5526387095451355,0.36541610956192017,-0.18813195824623108,0.5801471471786499,0.4807239770889282,-0.19613689184188843,0.4323221445083618,0.4192541837692261,-0.027964331209659576,0.4012567102909088,0.3060382306575775,-0.15587404370307922,0.470633864402771,0.4762924909591675,-0.187105193734169,0.526060938835144,0.5941594243049622,-0.17092853784561157,0.3200874626636505,0.49193355441093445,-0.04064013063907623,0.28753453493118286,0.399973601102829,-0.18277890980243683,0.384798139333725,0.5734010338783264,-0.1717381328344345,0.4489690959453583,0.6784260272979736,-0.11994168907403946,0.21211659908294678,0.5858746767044067,-0.055655337870121,0.19370540976524353,0.5013806819915771,-0.15627282857894897,0.28710946440696716,0.619270384311676,-0.14333967864513397,0.35226815938949585,0.6947415471076965,-0.10286274552345276,A
4,A_sample_104.jpg,A,0.5803983807563782,0.7285903692245483,-5.448369506666495e-07,0.6643007397651672,0.6228190660476685,-0.07087112218141556,0.6635527014732361,0.46115511655807495,-0.09339799731969833,0.5899026393890381,0.3406118154525757,-0.10974185168743134,0.5531483888626099,0.23781263828277588,-0.1143851950764656,0.520011842250824,0.3640475273132324,-0.034953247755765915,0.4561052918434143,0.30057263374328613,-0.11742392927408218,0.501568615436554,0.39973312616348267,-0.15594947338104248,0.5502981543540955,0.4754449725151062,-0.1656806766986847,0.4405927062034607,0.43015050888061523,-0.027934156358242035,0.3759745955467224,0.3693668246269226,-0.12601055204868317,0.45625606179237366,0.47796839475631714,-0.15015219151973724,0.5198119282722473,0.5428351163864136,-0.14060215651988983,0.3847759962081909,0.5054118037223816,-0.035048164427280426,0.33331090211868286,0.4697089195251465,-0.13752496242523193,0.4283391237258911,0.5603923797607422,-0.1297929435968399,0.4966631233692169,0.6058511734008789,-0.09486950933933258,0.34264254570007324,0.5900448560714722,-0.04646291583776474,0.3084190785884857,0.5581870675086975,-0.1187940463423729,0.3846755027770996,0.6138430237770081,-0.1144937127828598,0.44424161314964294,0.6397481560707092,-0.09008405357599258,A
5,A_sample_107.jpg,A,0.7742710709571838,0.3847290873527527,7.318209327422665e-08,0.7413702607154846,0.4181244671344757,-0.0012500343145802617,0.7311200499534607,0.4718429446220398,0.002869614865630865,0.7289212942123413,0.5042818188667297,0.004829258657991886,0.7282891273498535,0.5239862203598022,0.006190709304064512,0.7733752727508545,0.5186315774917603,0.012970938347280025,0.7834451794624329,0.5598540902137756,0.007574792951345444,0.79295414686203,0.5890735387802124,-0.0011931878980249166,0.8021016716957092,0.6120448112487793,-0.00835602916777134,0.7964193224906921,0.5142622590065002,0.006720472127199173,0.8076878190040588,0.5577821731567383,0.0021511688828468323,0.8148025274276733,0.5898887515068054,-0.007193556986749172,0.8220992088317871,0.617267906665802,-0.01444572489708662,0.8172345757484436,0.5038146376609802,-0.0012612701393663883,0.8303000926971436,0.5464450716972351,-0.0069211614318192005,0.8363016247749329,0.576372504234314,-0.012609762139618397,0.8421753644943237,0.6021341681480408,-0.016949612647294998,0.8365139961242676,0.4854504466056824,-0.010082114487886429,0.8518174290657043,0.5187289714813232,-0.01694350130856037,0.8596251606941223,0.5438858270645142,-0.01890217512845993,0.8649332523345947,0.5656650066375732,-0.019852422177791595,A
6,A_sample_109.jpg,A,0.4902154207229614,0.6824880838394165,-8.180792292478145e-07,0.5708522200584412,0.6102456450462341,-0.03420083224773407,0.6046204566955566,0.5068328380584717,-0.04646246135234833,0.5816251039505005,0.4215322732925415,-0.05717393383383751,0.5793212652206421,0.3590199947357178,-0.0583801195025444,0.5203415155410767,0.4472144544124603,-0.02517513744533062,0.4971196949481964,0.3868270516395569,-0.07307448983192444,0.5198262333869934,0.46583235263824463,-0.0891210213303566,0.5300641655921936,0.49429401755332947,-0.09314548969268799,0.4541436433792114,0.4703449010848999,-0.024775639176368713,0.43726253509521484,0.41826164722442627,-0.07257796823978424,0.47659188508987427,0.5055842995643616,-0.07137639820575714,0.4838517904281616,0.5189822912216187,-0.06141357496380806,0.39648938179016113,0.5011892914772034,-0.032095082104206085,0.37863248586654663,0.44468480348587036,-0.08569711446762085,0.4247410297393799,0.528548538684845,-0.06082678958773613,0.4351353049278259,0.5478511452674866,-0.03193577378988266,0.3399668335914612,0.5405150055885315,-0.04172809049487114,0.3290473520755768,0.4938020706176758,-0.07252921164035797,0.37284237146377563,0.54238361120224,-0.05196521431207657,0.389059841632843,0.560505747795105,-0.029012033715844154,A
7,A_sample_110.jpg,A,0.4936886727809906,0.6485504508018494,-6.834329155935848e-07,0.5837857127189636,0.5694466233253479,-0.0349755734205246,0.6424285769462585,0.4798338711261749,-0.052520304918289185,0.6527864336967468,0.39355260133743286,-0.07120542228221893,0.5960873961448669,0.3538619577884674,-0.08645171672105789,0.5381135940551758,0.40487152338027954,-0.02374882623553276,0.528423547744751,0.3551155626773834,-0.07596094161272049,0.5378785729408264,0.4296818673610687,-0.10589384287595749,0.5440086722373962,0.4806586802005768,-0.11836077272891998,0.46653854846954346,0.4238293170928955,-0.027655992656946182,0.4518595337867737,0.37160706520080566,-0.08944277465343475,0.4804554581642151,0.4625195562839508,-0.10718875378370285,0.5001018643379211,0.5162721872329712,-0.10684516280889511,0.40349510312080383,0.45620572566986084,-0.03801989182829857,0.3883077800273895,0.41936779022216797,-0.098671555519104,0.4297415614128113,0.49931800365448,-0.09015922248363495,0.45578619837760925,0.5418946743011475,-0.0689653679728508,0.34206777811050415,0.49751347303390503,-0.050572849810123444,0.3263726532459259,0.45308810472488403,-0.0845983549952507,0.3703490197658539,0.5054574012756348,-0.06916715949773788,0.4013856053352356,0.540048360824585,-0.04905613884329796,A
8,A_sample_111.jpg,A,0.4220215380191803,0.6564868688583374,-9.929208317771554e-07,0.5513120293617249,0.5980157852172852,-0.03730654716491699,0.6370284557342529,0.4623146057128906,-0.037076640874147415,0.6319477558135986,0.3304499387741089,-0.034609220921993256,0.6386021375656128,0.24392183125019073,-0.019248368218541145,0.5657265782356262,0.3515007495880127,0.0035458048805594444,0.5692993998527527,0.2639699876308441,-0.04359632357954979,0.5704927444458008,0.3729718029499054,-0.058398302644491196,0.5708796977996826,0.40962719917297363,-0.06073044613003731,0.49029940366744995,0.3586970269680023,0.005101576913148165,0.49862611293792725,0.27970820665359497,-0.04919416084885597,0.5121143460273743,0.40734291076660156,-0.05250091478228569,0.5088937282562256,0.4283994436264038,-0.04106045514345169,0.4184609651565552,0.37690284848213196,-0.0034372424706816673,0.4254992604255676,0.3046059310436249,-0.07075822353363037,0.44432416558265686,0.42748385667800903,-0.04678608104586601,0.4411013722419739,0.4529138505458832,-0.01252527441829443,0.34030234813690186,0.40360593795776367,-0.013631479814648628,0.35894307494163513,0.3432696461677551,-0.054863445460796356,0.37956440448760986,0.42832088470458984,-0.0318782739341259,0.37413930892944336,0.45797473192214966,-0.002977223601192236,A
9,A_sample_112.jpg,A,0.48993241786956787,0.7717573046684265,-1.3700754379897262e-06,0.6583378314971924,0.6884013414382935,-0.064697265625,0.7750452756881714,0.5285307765007019,-0.08120577782392502,0.7954014539718628,0.3614684045314789,-0.09518565982580185,0.7800414562225342,0.22750143706798553,-0.09810130298137665,0.6901931762695312,0.40195029973983765,-0.03563734516501427,0.6955559849739075,0.308643639087677,-0.12262629717588425,0.6663264036178589,0.443467378616333,-0.15551769733428955,0.6462251543998718,0.550381064414978,-0.1564793586730957,0.5780988931655884,0.4001587927341461,-0.030375022441148758,0.5784711837768555,0.29735812544822693,-0.1357559859752655,0.5654720664024353,0.4634755551815033,-0.15193165838718414,0.5647600889205933,0.5765261054039001,-0.13386017084121704,0.47237542271614075,0.410602867603302,-0.03909582644701004,0.4694841504096985,0.3258453905582428,-0.1464521735906601,0.4788616895675659,0.4901570677757263,-0.12330304831266403,0.49097028374671936,0.5956721305847168,-0.07401386648416519,0.3649856150150299,0.4340343475341797,-0.05185791105031967,0.3779675364494324,0.3428456783294678,-0.11910754442214966,0.39549463987350464,0.45119839906692505,-0.09678228944540024,0.40506869554519653,0.5272195339202881,-0.0587398037314415,A
10,A_sample_113.jpg,A,0.546234130859375,0.6835956573486328,-9.254590622731484e-07,0.6690563559532166,0.599499523639679,-0.03544393554329872,0.7378199696540833,0.46537163853645325,-0.03816975653171539,0.7350367307662964,0.33952611684799194,-0.04071453586220741,0.7419033050537109,0.24962233006954193,-0.031895995140075684,0.6612997055053711,0.36627399921417236,0.005068899132311344,0.6626200079917908,0.28132370114326477,-0.0404883548617363,0.6668737530708313,0.3852775990962982,-0.05816611647605896,0.6683226227760315,0.42461928725242615,-0.06282346695661545,0.5885781645774841,0.36799824237823486,0.004103011451661587,0.5931239724159241,0.2927672564983368,-0.04207146540284157,0.6052523851394653,0.4112164080142975,-0.04696265608072281,0.6011621356010437,0.43230462074279785,-0.04029455408453941,0.5189050436019897,0.38013532757759094,-0.0070146373473107815,0.5219854712486267,0.29839861392974854,-0.06247357279062271,0.5381782054901123,0.41236820816993713,-0.037729669362306595,0.5330424904823303,0.4407813251018524,-0.007351112086325884,0.4416285455226898,0.404543936252594,-0.02100127562880516,0.450522243976593,0.3238724172115326,-0.05469292029738426,0.4710966944694519,0.401029109954834,-0.029138337820768356,0.4685133695602417,0.4394841194152832,-0.0004495645989663899,A
